gw,Player,playerID,Club,Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Interceptions,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,CmpPct,PrgP,Carries,PrgC,Succ,TotDist,PrgDist,xA,KP,Passes_Final_Third,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,Inswinging,Outswinging,Str,Pass_Offside,TklW,Def_3rd,Mid_3rd,Att_3rd,TklPct,Lost,Pass,TklAndInterceptions,Clr,Err,Def_Pen,Att_Pen,SuccPct,Tkld,TkldPct,CPA,Mis,Dis,Rec,PrgR,SecondCrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,WonPct,SoTA,GA,Saves,SavePct,PSxG,Thr,LaunchPct,AvgLen,Opp,Stp,StpPct,NumOPA,AvgDist
1,Ashley Young,be927d03,Everton,18.0,ENG,LB,38.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,50.0,68.0,1.0,28.0,0.0,1.0,612.0,219.0,0.1,0.0,3.0,1.0,1.0,34.0,14.0,2.0,0.0,0.0,6.0,11.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,50.0,1.0,50.0,0.0,0.0,0.0,30.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Bernd Leno,2628fd2b,Fulham,17.0,GER,GK,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,55.0,85.5,0.0,45.0,0.0,0.0,1104.0,617.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,100.0,9.0,0.0,9.0,100.0,3.3,8.0,20.4,29.0,16.0,0.0,0.0,1.0,9.5
1,Bobby Reid,0f7533cd,Fulham,14.0,JAM,LW,30.0,45.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,29.0,1.0,0.0,2.0,1.1,1.1,0.0,0.0,0.0,11.0,18.0,61.1,2.0,17.0,4.0,0.0,134.0,32.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Harrison Reed,803ae100,Fulham,6.0,ENG,RM,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,31.0,39.0,79.5,2.0,32.0,0.0,0.0,430.0,93.0,0.1,1.0,2.0,1.0,0.0,35.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Harry Wilson,c6dc9ecd,Fulham,8.0,WAL,RW,26.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,1.0,0.0,1.0,0.1,0.1,0.4,5.0,1.0,27.0,29.0,93.1,4.0,33.0,3.0,1.0,412.0,93.0,0.2,2.0,3.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,1.0,2.0,34.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Idrissa Gana Gueye,72c812f3,Everton,27.0,SEN,CM,33.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,6.0,1.0,3.0,0.1,0.1,0.0,4.0,0.0,48.0,57.0,84.2,2.0,37.0,0.0,0.0,649.0,133.0,0.0,1.0,4.0,1.0,0.0,55.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,50.0,1.0,3.0,7.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Issa Diop,a712ca2b,Fulham,31.0,FRA,CB,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,80.0,91.3,4.0,72.0,2.0,0.0,1297.0,446.0,0.0,0.0,5.0,0.0,0.0,78.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,James Garner,4e015693,Everton,37.0,ENG,RM,22.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,23.0,35.0,65.7,1.0,27.0,0.0,3.0,344.0,89.0,0.0,1.0,3.0,0.0,0.0,29.0,6.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,75.0,1.0,25.0,0.0,2.0,0.0,26.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,James Tarkowski,15ea812b,Everton,6.0,ENG,CB,30.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,75.0,5.0,32.0,0.0,0.0,676.0,221.0,0.0,0.0,4.0,1.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jordan Pickford,4806ec67,Everton,1.0,ENG,GK,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,34.0,64.7,0.0,18.0,0.0,0.0,734.0,516.0,0.0,1.0,2.0,0.0,0.0,21.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,1.1,1.0,56.0,40.7,9.0,0.0,0.0,0.0,0.0
1,Kenny Tete,77d7c96f,Fulham,2.0,NED,RB,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,1.0,2.0,1.0,0.0,0.0,0.1,3.0,0.0,58.0,72.0,80.6,6.0,52.0,2.0,1.0,851.0,309.0,0.0,1.0,2.0,1.0,1.0,59.0,13.0,2.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,7.0,0.0,33.3,1.0,33.3,0.0,0.0,1.0,51.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Lewis Dobbin,e814e1cf,Everton,61.0,ENG,LM,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,66.7,0.0,4.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Michael Keane,c5b7c315,Everton,5.0,ENG,CB,30.0,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,62.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,52.0,88.5,5.0,39.0,1.0,0.0,980.0,372.0,0.0,0.0,7.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Nathan Patterson,230f0471,Everton,2.0,SCO,RB,21.0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,70.0,2.0,1.0,2.0,0.3,0.3,0.0,0.0,0.0,32.0,56.0,57.1,2.0,24.0,3.0,0.0,455.0,199.0,0.0,0.0,1.0,0.0,0.0,41.0,14.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.7,1.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,32.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Neal Maupay,4bcf39f6,Everton,13.0,FRA,FW,26.0,71.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,19.0,0.0,0.0,1.0,1.3,1.3,0.1,2.0,0.0,8.0,9.0,88.9,0.0,9.0,1.0,0.0,127.0,9.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Raúl Jiménez,b561db50,Fulham,7.0,MEX,FW,32.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,12.0,17.0,70.6,1.0,19.0,0.0,0.0,139.0,54.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Saša Lukić,c6e8cf1f,Fulham,28.0,SRB,CM,26.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,60.0,67.0,89.6,4.0,57.0,0.0,0.0,1001.0,204.0,0.0,1.0,3.0,0.0,0.0,63.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Tim Ream,28b40c9c,Fulham,13.0,USA,CB,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,88.6,5.0,59.0,1.0,0.0,1192.0,462.0,0.0,0.0,6.0,0.0,0.0,68.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Tom Cairney,a8748947,Fulham,10.0,SCO,LM,32.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,32.0,39.0,82.1,3.0,36.0,0.0,0.0,431.0,83.0,0.1,1.0,2.0,1.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Willian,8b9ebd03,Fulham,20.0,BRA,LW,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,28.0,82.1,1.0,25.0,2.0,1.0,381.0,70.0,0.0,1.0,3.0,1.0,0.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,0.0,3.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Andre Brooks,5f346071,Sheffield United,35.0,ENG,LW,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,0.0,6.0,0.0,0.0,132.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Anel Ahmedhodzic,eab957a3,Sheffield United,15.0,BIH,CB,24.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,42.0,2.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,17.0,27.0,63.0,1.0,18.0,1.0,1.0,224.0,92.0,0.0,0.0,2.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,1.0,0.0,3.0,8.0,0.0,4.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Anis Ben Slimane,9ade9ce1,Sheffield United,25.0,TUN,CM,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Antwoine Hackford,a7588cdc,Sheffield United,39.0,ENG,RW,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ben Osborn,79bc4c45,Sheffield United,23.0,ENG,LW,29.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,2.0,0.0,6.0,0.1,0.1,0.0,0.0,0.0,11.0,22.0,50.0,3.0,11.0,0.0,0.0,119.0,49.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,2.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Bénie Adama Traore,77816c91,Sheffield United,11.0,CIV,RW,20.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,0.0,0.0,0.3,2.0,0.0,10.0,12.0,83.3,3.0,14.0,2.0,0.0,169.0,50.0,0.1,2.0,1.0,2.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,100.0,0.0,1.0,1.0,8.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Cheick Doucouré,ce4f40c7,Crystal Palace,28.0,MLI,DM,23.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,2.0,0.0,1.0,0.0,0.0,0.1,4.0,0.0,38.0,46.0,82.6,4.0,39.0,0.0,0.0,638.0,210.0,0.0,3.0,3.0,1.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,44.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Chris Basham,1aa84968,Sheffield United,6.0,ENG,CM,35.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,1.0,12.0,0.0,0.0,179.0,29.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,100.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Eberechi Eze,ae4fc6a4,Crystal Palace,10.0,ENG,AM,25.0,90.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,0.5,0.5,0.5,13.0,0.0,44.0,55.0,80.0,4.0,51.0,3.0,2.0,708.0,238.0,0.4,7.0,4.0,2.0,0.0,45.0,10.0,5.0,0.0,0.0,9.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,100.0,0.0,0.0,2.0,5.0,2.0,59.0,12.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,George Baldock,394854c4,Sheffield United,2.0,GRE,RM,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,27.0,43.0,62.8,3.0,24.0,1.0,1.0,386.0,179.0,0.0,0.0,1.0,1.0,0.0,32.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,100.0,0.0,0.0,1.0,0.0,2.0,24.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jack Robinson,7399c7a8,Sheffield United,19.0,ENG,CB,29.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,52.4,0.0,9.0,0.0,0.0,168.0,85.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,James Tomkins,e7ca0439,Crystal Palace,5.0,ENG,CB,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jefferson Lerma,9b5ce51a,Crystal Palace,8.0,COL,DM,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,58.0,73.0,79.5,7.0,43.0,2.0,1.0,895.0,310.0,0.0,1.0,6.0,0.0,0.0,70.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,100.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,3.0,49.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,12.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jeffrey Schlupp,3312f911,Crystal Palace,15.0,GHA,LW,30.0,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,40.0,4.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,17.0,28.0,60.7,3.0,30.0,0.0,3.0,207.0,44.0,0.1,2.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,100.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,75.0,1.0,25.0,0.0,3.0,2.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Joachim Andersen,e34fc66d,Crystal Palace,16.0,DEN,CB,27.0,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,99.0,3.0,0.0,1.0,0.2,0.2,0.1,5.0,0.0,78.0,86.0,90.7,10.0,69.0,4.0,2.0,1942.0,830.0,0.1,2.0,8.0,1.0,0.0,85.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,100.0,0.0,0.0,3.0,6.0,0.0,8.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
